symbol,GSM368661,GSM368662,GSM368664,GSM368665,GSM368666,GSM368667,GSM368668,GSM368670,GSM368671,GSM368673,GSM368674,GSM368675,GSM368677,GSM368678,GSM368679,GSM368680,GSM368681,GSM368682,GSM368683,GSM368685,GSM368689,GSM368690,GSM368691,GSM368692,GSM368693,GSM368694,GSM368695,GSM368696,GSM368697,GSM368698,GSM368699,GSM368700,GSM368701,GSM368703,GSM368704,GSM368705,GSM368706,GSM368707,GSM368708,GSM368709,GSM368710,GSM368711,GSM368713,GSM368714,GSM368715,GSM368716,GSM368717,GSM368719,GSM368720,GSM368721,GSM368722,GSM368723,GSM368724,GSM368725,GSM368726,GSM368727,GSM368728,GSM368729,GSM368730,GSM368731,GSM368732,GSM368734,GSM368735,GSM368736,GSM368737,GSM368738,GSM368739,GSM368740
WBSCR22,10.70733292,10.52422084,11.10270523,10.47842174,10.40834194,10.3266974,10.50741027,10.58072645,10.64367406,10.01735525,10.30961615,11.11533369,10.80128269,9.940935216,11.27847072,10.93585255,10.30325559,10.33852468,10.31336759,9.950288508,9.939452836,10.66357777,10.91995746,10.27747583,10.49047667,10.73823197,10.3490829,10.48460635,10.73639114,10.6044411,10.70615358,10.68704404,10.74672465,10.78443454,10.33401854,9.777133141,10.40627353,10.32707418,11.19764307,10.46183141,11.10027551,10.68803651,10.98933465,11.7578307,10.66656659,11.00632173,10.83812648,10.77980049,11.45683834,10.5348262,10.94329821,10.40402003,10.88478626,10.73152075,11.47990624,11.30250759,10.95388552,10.2534467,10.4879879,10.31095123,10.39611031,10.26439749,10.66366758,10.57381164,10.64013705,10.73534945,10.77430097,10.14553798
WDCP,7.401985639,8.243157766,7.388293782,7.346592068,7.973421889,7.680810343,7.621027848,7.631397313,7.880073236,7.686931985,7.820241997,8.931731161,8.003590331,7.499337011,8.252939587,8.087804029,7.471968108,7.606178159,7.240488365,8.185105457,8.766505863,7.279503042,7.527033079,7.673180001,8.38020973,8.062785123,7.588770553,6.869254137,7.411552019,6.808494755,5.865575732,7.647403285,7.42701971,8.000365207,7.0106084,8.143197071,7.265365287,8.341892626,7.067338232,6.494826448,7.515234262,6.850473214,7.600821749,7.175584912,7.839181856,7.579517655,7.995069557,7.088884512,7.523781497,7.761056702,8.25156202,6.935743924,8.007549796,6.720339295,7.140401511,7.99042437,6.179622566,7.494334828,7.000008106,8.025560793,7.169312944,7.843475452,8.404692656,8.029921365,8.326821334,8.282056034,6.576461041,7.343977915
WDFY3,8.026502808,8.167501918,8.751516941,8.889881465,8.49243172,8.803841399,8.946479818,7.666051972,8.209126329,8.076589994,7.19990442,8.295354616,8.388702409,7.314815178,7.471703963,9.655916171,9.068310808,7.224328483,7.620423911,7.949024047,7.910016189,7.858413706,9.647149371,8.307349659,8.467453588,8.842619927,8.839000101,9.081193915,8.543442795,8.581290735,8.863007701,9.391185879,9.01046896,8.350641247,8.941342032,8.278153564,7.701261114,6.616910413,8.587381036,8.66281955,9.008003167,7.83101405,8.657879469,8.242318469,7.758579355,8.612165443,7.002522104,7.091681905,8.522283948,7.410808302,8.578658165,8.458700329,7.993611253,8.727006003,8.010021509,7.673806643,7.548905024,7.765943539,9.157849451,8.392677962,8.307089644,8.362943861,8.331519596,8.364922678,8.592337965,8.731989924,8.623813539,8.360372326
WDHD1,6.766451752,6.376719303,7.015264373,6.966482036,7.247872129,6.157125753,5.922522678,6.318376454,7.229819524,4.600151992,5.976268846,7.621726807,7.173557338,6.558501513,7.581153169,6.758836187,6.504196499,5.813505703,6.304651439,6.773070301,6.792801699,5.186637891,6.570025413,7.444703802,6.943768708,7.13083468,6.301760649,4.621117333,7.111743921,7.502309856,6.414894964,6.731048002,6.544720588,7.506232326,5.702972326,6.073622098,5.401435911,4.385158251,6.506927786,7.244047801,6.653369321,5.725482195,7.384492707,6.748968737,6.289738705,6.330671289,6.570085192,5.03014411,7.34404462,6.75482641,6.541844353,5.71634502,6.706410396,6.950707069,6.397469948,6.177883582,6.567678067,6.201449112,6.950041613,7.279340024,6.660686033,6.888208113,5.482612562,6.857082309,8.592810128,6.273692126,6.775825606,5.849675044
WDR1,10.98872905,11.18310922,11.52162284,11.3658145,11.20743574,11.50700115,11.71239757,11.71786582,10.64186526,11.29362842,11.31388493,10.74057287,11.26813055,11.13440352,11.83210692,11.83329655,10.70266964,10.91520315,12.30475252,10.49456116,10.87637976,11.58654869,11.22769867,11.25739616,13.38449935,11.25664687,11.26539567,11.25559088,11.03265116,10.6773692,11.8353094,11.69452886,11.65440313,12.49627682,11.51733036,11.42421106,11.48516528,10.88671076,10.93754336,11.27633337,10.60093893,11.20068092,10.62945817,10.55263816,11.74983385,10.2827843,11.24112423,10.96591992,10.93384384,10.8790361,10.83316884,10.65481688,12.1494164,11.40577928,10.87917428,11.47803372,10.71446409,10.94524723,11.59361179,11.34295369,11.04861573,11.65843575,12.0515573,10.95984589,11.600317,11.34812259,11.51311085,11.10586694
WDR11,8.860655607,9.552410362,9.833410164,9.837908128,9.69364808,9.438947566,9.372236856,8.552890253,9.924488525,9.581749241,9.491590605,9.662311379,8.924168691,9.664499277,9.286601199,9.180053891,9.511109387,9.566696961,9.100141429,9.462436578,9.472024123,8.561492333,9.87142884,9.051127183,9.475025243,9.868512756,9.563651901,8.683054859,8.284458334,9.425079514,9.094900827,8.745348281,8.972790495,8.062724119,9.425254382,9.452859497,9.018306226,9.582738214,9.687237597,8.977402815,8.724238041,9.014427298,8.536024935,10.46620918,9.018067097,10.05559674,9.047729161,9.315347766,8.592589005,9.256288936,9.578198193,8.178965328,9.817555111,9.27543924,8.733783983,9.176559453,9.788869348,9.45784763,8.578386753,8.785998152,9.14796449,9.222564083,8.862359311,8.558792425,8.212077862,8.990522494,8.86706827,9.397713171
WDR12,10.29778201,9.490375698,10.93051585,10.08341061,10.67780699,9.12225624,9.050602617,10.75793791,10.42610831,9.513680297,9.721574683,10.42696814,10.885658,9.754980537,10.5973444,10.51888129,10.83569171,9.561394299,10.59319863,11.29027072,10.38823055,10.15048757,10.71186046,10.09528828,10.40511944,10.52482457,10.30502626,9.921149812,11.4445158,10.75123455,10.71739499,10.18132965,10.03707393,10.74935279,9.372599389,9.224846213,8.844932493,9.842788528,10.75876933,9.812358561,10.75635461,10.16387838,10.38903335,10.0457291,9.859025842,9.654197792,9.823499633,10.433646,11.05486792,10.92731431,10.49028846,9.795305681,10.69601538,10.59860987,9.984348811,10.01895611,10.7895115,9.278854857,9.923467982,9.957908331,10.47536477,9.919228059,10.29512645,10.40839362,10.266189,10.95893457,10.16553326,9.76092595
WDR13,9.797400713,9.481926356,9.449611401,9.425702203,9.754315285,9.631720801,9.520428239,8.593093647,9.157985837,10.29385868,9.429146173,8.329001973,9.866516127,8.459277072,9.850312786,9.733246277,9.017608724,9.906061103,10.3144048,9.373251345,9.929036031,9.63873108,9.3840808,9.65124437,9.632968157,8.806674298,9.541093316,9.271806164,7.792196037,10.67871946,9.76969508,9.123943543,9.934588023,10.84607578,9.862163762,8.901166413,10.16971366,8.858780947,9.756280013,10.07000525,9.287016984,10.01823682,9.605840485,9.479185768,10.15512962,9.805444108,10.70870168,9.822799167,9.602188512,8.673603052,9.600538666,9.748752999,10.02553519,9.503938745,10.10132156,9.41504467,11.01255568,9.753897592,9.646658485,9.742593879,9.768113558,9.517580194,10.32580866,9.437787565,9.234656372,9.510474809,10.92930761,9.993634651
WDR18,5.894439698,7.472753853,7.176182754,5.922956616,7.561272527,3.976029748,6.210347989,6.871355132,7.18486381,7.908588199,5.331897178,6.460834365,8.619952186,7.651335967,7.564030694,7.048421326,5.628024611,7.937093987,5.584346923,7.955697896,6.91438884,3.7644625,5.046457634,7.758925318,7.892726254,7.037612797,5.117613701,8.876460908,8.069223903,7.879405441,8.419473863,6.04556282,9.109424496,7.483892087,6.887945637,6.841017231,8.395713032,5.57071056,4.204310684,7.814192827,8.295625565,8.01428021,7.05478132,8.199769695,5.839640843,4.446591409,7.872013504,8.105711653,8.78583131,8.285794764,8.256559153,7.6449751,5.03793238,6.534951804,5.716232427,5.206211866,5.374451923,5.051602883,6.956047398,8.070411831,8.001292028,3.742223922,7.28138719,6.743030298,6.341802519,7.187272349,8.032326999,5.346752375
WDR19,8.624530057,8.464474691,8.727606093,8.903974236,9.014001222,8.826661443,9.204466668,8.935910224,9.059662249,9.389041659,8.824198347,9.147976254,8.848800182,8.306878799,8.883923467,9.481709897,9.374069686,9.019347728,9.289049774,9.292855562,9.600433336,9.143730525,9.729441048,9.286478105,10.39471179,8.744354343,9.987116108,9.62167819,8.98927809,10.02789557,8.983645047,8.724891692,8.8854419,9.923282526,8.272134364,9.058051988,8.554449351,9.284599691,9.24290463,8.866985097,8.626284214,8.614020112,8.927681646,8.708464876,9.075586024,8.920409317,9.21620042,8.583496536,7.326053652,8.894435163,9.905751876,9.074264206,9.038590562,8.793946232,9.010194129,8.853948441,8.006470653,9.318276027,8.565210299,8.274428667,8.941208495,9.010255768,9.609079388,8.761582911,6.245068492,9.82151415,9.142793711,9.049170965
WDR25,5.344561863,7.407627016,6.562594427,4.956046493,6.784322736,3.991824398,7.073931821,5.986770613,7.092452954,4.787861275,4.027391748,6.75145967,4.900467876,6.182838966,4.572036921,7.055000544,6.175147003,4.906196222,5.829439162,7.02250985,7.431797011,7.818999541,6.060285423,6.233316263,7.175844067,7.524366214,5.461361327,4.672059784,5.497789884,6.604519986,4.158837304,5.426984294,5.258871379,4.79639269,4.853550567,5.582909295,7.307848234,5.357512228,5.978108636,6.824918496,7.053159488,7.13940943,4.413829375,4.87744054,7.001775012,7.533787891,7.433235194,6.766919007,5.731786149,7.574691595,6.151170188,4.69582072,4.534807414,4.999226876,6.560716701,6.989866318,4.822511508,7.00089355,5.270052826,5.415107622,7.467280717,7.789473648,4.895822448,7.027499813,5.846442623,7.13727564,5.818160799,4.125014484
WDR26,9.92578826,10.60805113,10.57792374,10.34998648,10.83904443,10.19002878,10.18664668,10.4894312,9.890890107,9.61652295,9.845977866,10.31756167,10.62869148,10.70234214,11.15224778,10.77759655,10.42821109,10.01342808,10.31683495,10.52303313,9.313396562,9.242475405,10.33708844,10.31444637,10.40364596,10.4437099,10.3148004,10.51906634,10.98194338,10.86362427,10.46831803,10.53225935,10.52424978,10.32531376,10.29232257,10.38381416,10.19085236,10.25902378,10.64020895,10.47906201,10.80789125,9.178654527,10.50868837,10.20030553,10.15823268,10.44078598,10.43974529,10.34004919,10.47185206,9.394250856,11.22171302,11.05505886,10.43643175,10.85094869,9.507719415,10.07801975,10.18280119,10.21321614,10.70050408,10.77740554,10.64215517,10.8543366,10.24936743,10.30427627,10.2455775,11.3387209,10.43460179,10.24037686
WDR3,9.295282401,9.366385475,10.16420846,9.845440661,10.29328728,8.920308826,9.226623626,9.119877258,10.71241782,9.380766787,8.602087447,11.44227721,9.664906631,9.224341371,9.50584844,9.810103198,10.14392015,9.061267265,9.262324642,10.15925632,8.594613847,8.818840329,10.13278296,9.721377437,9.776451539,9.751563058,9.821144641,9.301044664,10.7914236,9.879365773,9.508219424,9.552694798,9.560445159,9.720582086,9.166674508,9.060651586,8.886727689,8.736012714,9.714618565,9.517198039,9.184177782,9.050902056,9.274775878,9.471346571,9.513889781,9.629917764,9.392059886,8.416514932,9.581081431,10.08495404,9.468627767,8.639134038,9.760838458,8.862862094,9.252913862,9.60911758,9.095693272,8.984120747,9.270876936,8.662647465,9.305498009,9.16107866,9.783060862,9.852941653,9.084964864,9.583865548,8.904332397,8.715401013
WDR37,9.339191424,9.628338955,9.625666623,9.409805962,9.284081814,9.032924223,9.333720643,9.148611605,9.538700065,9.493969575,9.755821897,9.290026122,8.503372928,8.637382754,8.973240981,9.719015129,9.19734606,9.623336363,9.431551341,9.253259846,8.95924503,9.615243508,9.125464176,8.783238252,11.00949792,9.332465432,9.304101013,9.351678386,8.768933499,9.848772813,9.14665506,9.662039292,8.180334089,8.18613289,9.37785363,9.79828675,9.168839455,9.729542994,9.692148895,8.453871488,8.974525799,8.903205789,8.943106169,9.574550982,8.277274933,9.417919836,8.331640278,8.497059208,9.474869723,8.314861629,9.837075723,8.499487068,9.26811066,8.727884127,9.086326547,8.275430347,8.749187596,9.516654445,8.804965515,8.509485325,9.090310898,8.7143014,9.331710513,9.50631724,9.215608461,9.842104434,9.195015461,8.683811591
WDR4,7.197226798,7.08448679,7.404829197,7.500850934,6.86685211,7.154573666,6.858158483,7.859553745,7.497735276,6.463710683,7.470602274,7.673754346,6.080959631,6.097473694,7.7756783,7.366908933,7.549485728,6.754977787,6.832156335,7.437256935,7.220516716,8.484662358,7.486883025,7.978472395,7.281348395,7.416069285,7.922303143,7.087063523,8.206452135,7.926989507,7.775575924,7.777104517,7.279261296,6.987694336,7.102907553,8.370281362,7.235802438,8.063485696,6.813695887,7.211748353,8.092151856,6.761166382,8.245291388,7.561165505,7.797867374,7.843643441,7.766102257,6.845260746,7.592192438,8.048179318,7.537392362,7.156732775,7.10330964,7.496184345,7.632463057,6.676751475,7.80601022,7.543254434,7.071866174,7.549823626,5.413418294,7.815977675,7.688207745,7.426507446,8.28320601,7.631325862,7.455789868,7.235244528
WDR41,7.816877516,7.60162272,8.26204238,7.59233114,6.584475026,7.485889901,7.726667333,7.493422848,5.280837394,6.772571078,4.14061425,7.22587044,7.269899092,8.290333363,8.028439002,5.48592713,6.257976118,6.190974547,6.63228629,4.484006388,4.906139196,7.034229667,8.121099595,4.760167112,8.914432784,7.077812437,7.862151245,7.777767805,7.636609057,7.277814574,7.604188113,6.964422035,7.898600705,6.889669219,8.511502225,5.276702285,8.696559293,6.592520089,6.694426518,7.28565841,7.79383822,8.676302858,8.00826267,9.094388826,7.745604367,5.748176728,7.879735294,6.726424337,7.616320181,7.513930846,8.934944298,8.786858328,7.534438336,8.020444873,7.888111296,8.171735444,8.305533293,6.572551608,8.002938293,8.294413877,7.405328451,7.91400164,7.814274092,8.013181225,6.543757954,8.599963041,7.931776951,8.859555284
WDR43,8.420513681,8.141205766,8.39800006,8.435068071,8.885504655,7.909820325,7.369921764,8.284947056,9.056747711,8.333135205,7.92850468,9.278701195,8.114698338,7.426937405,7.501820449,8.341386386,8.229089732,7.663216941,7.840538453,8.674484484,8.604074789,7.626882346,8.026207307,7.566526637,8.048174529,8.259198895,8.406935443,8.429059923,8.812007754,8.560246498,8.234948017,7.886758437,8.086271072,8.035680488,7.763063911,7.431411869,7.590098244,7.830248623,8.70928203,8.591686147,9.301852653,9.200723147,7.786172511,9.038940959,8.276630715,8.15309938,8.193313569,7.970887935,8.900915134,7.519928694,8.53223565,7.620984146,8.520381193,7.481439815,8.938212427,8.701297407,8.079889851,8.714794922,8.83432735,6.953852264,8.403032742,8.236397036,7.936044852,8.238924434,8.546378432,8.620165301,8.523811853,8.54540392
WDR44,7.627167198,8.818813852,7.260009403,7.704697707,7.12749029,7.748375034,7.768151029,6.991085453,7.868829801,7.217383857,7.572265019,6.23607548,6.973393244,9.462478809,6.594250263,8.374561913,8.28473231,7.788192658,7.957971555,7.679007751,7.774422077,7.643272243,7.972164659,7.166584363,7.060567758,7.790198837,7.502766627,7.022963071,7.232659093,7.377926405,7.957767636,8.382030051,7.285609952,7.058283504,8.153506465,8.278958997,7.80584,8.028364984,7.53668839,6.978505939,7.468964607,7.742229651,7.751110748,7.439960509,7.136873017,8.233988535,7.365500247,7.425841758,5.444216546,7.323095195,8.431002672,9.310358241,7.540875301,6.570024699,7.763008704,7.937738287,7.709858162,7.420031011,7.207574927,8.474760772,7.145573192,7.138685339,7.374598762,7.384963049,7.603274013,7.224140477,8.197787815,8.05731376
WDR45,9.454851848,10.21494858,8.926122438,9.471891401,9.362281305,9.905066767,9.845471406,8.79728639,9.540310103,9.29032227,9.590094109,8.017390282,9.654578283,9.914132537,9.929545056,9.671546224,9.798982753,9.88161401,9.029515966,10.15241635,10.05523485,9.312588591,9.738223748,9.18506303,8.986136366,8.80706031,9.506431843,9.547502607,9.177572529,10.69903517,9.339060429,9.527259264,9.879513831,10.41897159,9.843599094,9.470536555,9.998399621,9.564587677,10.28849529,10.00414555,8.395874106,9.863736159,9.591100511,9.016511343,9.854299868,9.336106856,10.21751534,9.746426731,9.18927011,8.317734706,8.947065662,9.847924684,9.663252567,9.744748853,9.65802977,9.355953216,11.57276358,10.01379567,9.586854477,8.931976647,9.620875052,9.354712356,10.24449718,9.617753841,9.204979325,9.04881314,10.38549444,9.953228487
WDR45B,11.98505736,10.37581465,11.37046222,10.74273485,10.60005474,10.86670588,10.80393982,11.18089901,11.3381387,10.97927954,10.22758992,11.60508973,10.24574752,11.81962494,11.63356004,11.88437051,11.46116866,10.7317376,10.70927688,10.53340099,11.4859705,10.81872794,11.70966001,12.18797334,11.0312835,11.34253139,12.04574409,11.39986102,11.50249362,10.56347442,10.96668334,11.47529764,11.72842223,11.23959194,10.4692134,10.39437974,11.00356868,11.47911595,11.65004349,11.53530119,11.69320325,11.79699498,11.5986273,11.43591384,11.03207,11.47417335,10.79837509,10.94694424,11.07714675,10.54443445,11.2783637,11.61442234,12.01626646,12.13852864,11.29028161,11.64093869,11.91601267,10.52847052,11.2366093,11.02690557,10.41074101,11.63296758,10.91488522,11.29130647,11.34499459,11.44787862,11.79417604,10.16717289
WDR46,5.573745988,7.25570927,8.347346223,7.070406804,7.957770519,7.251177464,6.19617218,7.223507109,7.25828473,6.798928173,5.431444379,8.291405766,8.266097069,6.081227424,5.026410788,7.230532485,9.191841195,7.6595488,7.252059573,4.108346443,8.030768478,5.52459024,8.115892374,6.579537803,7.975712602,7.939245572,5.220123393,7.534771578,8.517757587,8.385599228,7.69076118,9.071940608,6.953555164,8.259924884,7.59054553,6.004454387,7.404846072,5.480259976,8.221146742,6.753034764,8.500167901,7.998919225,8.372378034,7.440461228,8.473657532,7.820336538,7.845026336,7.354572459,7.914681863,9.061428822,7.710065556,6.401215592,7.618933677,7.056590025,7.596699989,7.633790492,5.481303317,6.983746089,8.265902069,7.669580432,8.832129889,6.870813951,8.305769654,7.439701502,6.622458705,8.966550397,7.484435539,7.76468006
WDR47,9.18588756,8.694735988,8.314385484,7.963966373,8.569696753,8.753198637,8.305720429,8.525194658,8.33985227,7.835692999,8.51721468,8.360652382,7.987678547,8.5235645,8.531562745,8.488361171,8.75281723,8.449244182,8.779663207,8.546756311,8.133615832,8.427484428,8.256442589,7.999374656,8.75347435,8.246304187,8.717914709,7.876853046,7.472794123,8.858058268,7.840058871,8.20501158,7.597034423,7.894731193,7.934311768,8.819469494,8.135966601,8.685806566,8.319492802,8.612670713,8.331255057,7.950677869,9.241628866,8.096522258,8.557689058,8.481436851,8.236488804,8.001752773,7.989068359,8.555918849,8.83550685,8.51618217,8.187125644,8.554315906,8.187015581,8.618122062,8.310174781,8.237697378,8.308632664,8.612896193,8.981109546,8.059438971,7.608485313,8.282978775,7.412295501,8.154776913,8.568612149,7.48991275
WDR48,9.333037128,9.309747225,9.252790771,9.072836271,9.075237907,8.710857151,8.975538067,9.700956921,9.357002898,9.256526514,8.810959528,8.981708143,9.27099331,9.513742008,8.499416232,8.986344935,9.594195157,8.982524494,9.231064435,9.147919853,7.778138608,9.518944155,8.98521785,9.183412645,9.704741717,9.117218148,9.67591605,9.116214209,8.793403373,10.05856258,8.837394643,9.20690319,8.780000194,9.79306213,8.763576734,9.28840672,8.421321441,9.425052871,9.076834907,8.084640085,9.047442875,9.281009397,9.484365918,9.449699691,8.26648681,9.078419954,9.202064949,8.801225436,8.440166614,9.257009128,9.290003679,9.118870588,9.193714336,9.567968427,8.178446549,9.152744253,8.470330108,9.250225876,9.183489602,9.445483286,9.850302355,9.170795451,8.988732046,9.258238865,7.341368167,9.150023725,9.01897548,8.214330243
WDR55,9.128097595,8.663828716,8.424492605,7.900571161,8.341994178,8.888252088,8.863043201,8.597384586,8.214906287,7.770908166,8.93208602,8.764340487,8.93996639,9.224407168,9.291061913,9.051433463,8.965094657,9.063893398,8.745043376,7.837888639,9.09167645,8.920314688,8.919533731,9.392823829,8.530271957,8.395980805,9.447611554,9.05642443,9.568493122,8.237269046,8.441244919,8.908517672,8.607779551,7.832297101,8.837199228,9.462159041,8.953378996,9.617037475,8.530760606,8.604675542,9.383337452,9.818816815,9.315910211,9.048203241,9.464111062,8.692406915,8.222152996,8.06559454,8.349656278,9.796644675,8.690990642,8.539291305,8.830399207,8.941764741,7.877882991,8.870352882,7.814164957,8.839517604,8.795330584,8.848882526,8.602107218,8.888837128,9.89339487,9.284305186,8.572491627,8.551723202,8.546220994,8.729165767
