symbol,GSM642933,GSM642935,GSM642936,GSM642937,GSM642938,GSM642939,GSM642940,GSM642941,GSM642943,GSM642944,GSM642945,GSM642946,GSM642947,GSM642948,GSM642949,GSM642951,GSM642953,GSM642955,GSM642956,GSM642957,GSM642958,GSM642959,GSM642960,GSM642961,GSM642964,GSM642966,GSM642967,GSM642968,GSM642969,GSM642972,GSM642973,GSM642974,GSM642976,GSM642978,GSM642979,GSM642980,GSM642981,GSM642983,GSM642984,GSM642985,GSM642987,GSM642988,GSM642989,GSM642991,GSM642992,GSM642994,GSM642996,GSM642997,GSM642998,GSM642999,GSM643000,GSM643002,GSM643006,GSM643007,GSM643008,GSM643009,GSM643010,GSM643011,GSM643012,GSM643014,GSM643015,GSM643016,GSM643017,GSM643019,GSM643020,GSM643022,GSM643024,GSM643026,GSM643027,GSM643028,GSM643029,GSM643030,GSM643031,GSM643032,GSM643033,GSM643035,GSM643036,GSM643037,GSM643038
GOLGA5,9.70882,9.07544,9.50368,8.22604,9.60214,9.73867,8.10244,9.61195,9.29668,8.79201,9.23732,9.13331,8.59938,8.41608,9.07891,8.48902,9.35925,8.33441,8.10881,8.54799,8.68682,8.49691,9.29953,9.37608,9.49343,9.19292,9.62087,9.21037,8.87365,8.58041,8.93979,9.08196,8.6919,9.91426,8.43044,9.58149,8.93268,8.95461,8.68647,9.13207,9.07972,8.75718,9.73151,9.22986,9.41653,10.2231,10.064,9.22642,8.53289,9.65775,9.27035,9.13077,9.54991,9.49231,9.06104,8.95817,8.91083,9.02369,8.44898,8.25219,8.71434,8.56998,9.34141,8.6441,8.75631,8.29718,8.72189,8.30779,9.211,9.48886,9.28584,8.87913,9.29892,8.81792,8.85945,8.91277,9.26111,8.92312,9.32152
GOLGA6A,3.43557,2.90007,2.91585,2.87184,3.29928,2.92887,2.91209,2.89839,2.91709,2.84796,2.9306,2.77333,2.90874,2.85079,2.82611,2.70406,2.99367,2.97002,2.93461,3.0245,2.85471,3.40236,3.00275,2.78978,2.92966,2.91778,3.06938,2.93522,2.90664,2.91347,3.33432,2.89061,2.92101,2.89237,2.86604,3.35742,3.18376,2.70505,2.95093,3.04176,2.57945,2.89097,2.86741,2.82818,2.87873,2.84076,2.86078,3.46037,2.95609,2.81609,3.41455,3.10664,2.67317,2.9199,2.8958,2.84687,2.91198,2.83696,3.01375,2.93464,2.95485,3.00149,2.94576,2.9458,2.90816,2.90788,2.7552,2.92102,2.84935,3.00485,2.89345,3.9785,3.49388,2.9436,2.91131,2.91193,2.91023,2.95243,3.02323
GOLGA6L2,2.68547,2.66841,2.6858,2.66347,2.68074,2.69882,2.69873,2.66147,2.69474,2.70328,2.70522,2.68095,2.63129,2.75013,2.69657,2.70188,2.63146,2.66265,2.70943,2.67906,2.76312,2.68382,2.68678,2.68633,2.69878,2.72164,2.76912,2.74509,2.73149,2.73659,2.75253,2.72523,2.7819,2.71746,2.79812,2.77055,2.76189,2.76193,2.83624,2.81101,2.6892,2.72375,2.7318,2.7366,2.74467,2.77707,2.77607,2.73371,2.72924,2.71821,2.70846,2.68245,2.65953,2.85415,3.33227,2.76411,2.72997,2.77218,2.76851,2.71757,2.73075,2.71926,2.69343,2.74964,2.68306,2.74766,2.67002,2.79656,2.76028,2.86895,2.74843,2.67267,2.84267,2.72531,2.75181,2.69343,2.74342,2.80271,2.76591
GOLGA6L6,2.97029,2.8556,2.98392,2.87361,2.86392,2.87293,2.91697,2.89085,2.93877,2.96072,2.944,2.90266,2.86365,2.85931,2.88112,3.06485,2.70071,2.70071,2.92628,2.87812,3.02535,2.82671,2.98066,2.7975,2.87981,3.06802,2.72841,2.98496,2.95477,3.03751,2.92723,2.94266,3.10295,2.93267,3.39077,3.2735,2.8177,2.89466,3.17184,3.08795,2.82712,2.90367,2.94847,2.88554,2.98109,2.99851,3.00692,2.97154,2.91613,2.89711,2.82879,3.17759,2.8515,3.17134,3.00138,3.03042,3.01427,3.07578,3.15415,2.90093,2.90171,3.16605,2.91371,2.90594,2.8174,3.01828,2.87172,3.09724,2.98116,3.19723,2.96466,2.8361,3.09645,3.00083,2.87185,2.90044,3.17449,3.03774,3.16785
GOLGA7,10.3824,9.95165,10.7508,10.699,11.8295,10.5041,10.7495,10.2623,10.1859,12.2578,9.62453,10.6485,10.8745,10.4627,10.4948,10.3642,10.3785,10.7208,10.4309,12.0511,10.7891,10.4734,10.9339,10.0533,9.54594,9.89005,10.6627,9.38355,10.903,10.0608,8.7437,8.58213,10.0613,10.3879,10.3878,9.89212,8.58494,10.5547,9.96834,9.27952,11.0785,10.4363,10.723,10.9255,9.99674,8.53441,10.5648,10.3943,10.3433,10.4947,10.4183,10.1102,10.5425,8.4582,10.9686,10.3257,10.265,10.0273,9.75028,9.60592,11.5231,10.0614,10.4109,8.68377,10.6673,10.2025,9.54895,10.3441,10.1804,10.192,11.1896,11.4113,9.81548,11.298,10.0568,10.2819,10.412,10.3387,10.0517
GOLGA7B,2.27082,2.55604,2.28716,2.20266,2.27487,2.21547,2.24619,3.02603,2.26193,2.25526,2.26823,2.26366,2.2826,2.29781,2.28904,2.80444,2.18965,2.28325,2.25608,2.27858,2.31079,3.15679,2.43436,2.24818,2.26671,2.25644,2.28367,2.13779,2.25785,2.25121,2.28625,2.31266,2.2954,2.37189,2.3343,2.58655,2.28567,2.30797,2.31437,2.60277,2.24589,2.43865,2.30393,2.28997,2.32905,2.32361,2.35682,2.27314,2.28905,3.12371,2.28673,2.35072,2.27588,2.33139,2.64186,2.29468,2.29363,2.30851,2.66033,2.28929,2.14654,2.31049,2.25661,2.249,2.2524,2.20474,2.18374,2.29332,2.29923,2.33144,2.30882,2.17474,2.33772,2.31552,2.28926,2.24946,2.26662,2.285,2.29867
GOLGA8A,10.9796,9.62967,10.468,9.8179,9.91409,10.452,11.0223,10.6617,9.84025,11.0412,9.4671,10.2509,10.6494,10.8952,10.7654,10.5766,10.105,11.1893,9.62216,10.5734,8.97842,7.22771,11.8203,8.2598,9.01668,11.9622,10.3625,10.532,10.882,11.8474,10.7013,9.88583,11.5124,8.35188,10.723,10.9086,11.0549,10.0559,9.05163,9.72489,8.70588,9.90189,10.004,9.26912,11.0837,7.41915,10.3195,9.07646,11.6333,11.0087,10.6054,11.4606,8.31629,9.23407,10.962,10.2145,9.94707,10.6802,10.7493,11.0649,7.83626,9.8193,9.36681,11.6499,10.5421,11.2932,9.45994,9.87134,10.6089,10.73,10.634,12.4749,10.9735,10.677,11.4105,10.574,9.5429,9.56809,9.94931
GOLGA8N,9.65509,8.47851,9.90806,10.4418,9.3256,10.2768,10.4835,10.0859,9.1816,9.84801,10.254,9.61617,10.5713,10.3981,10.8873,10.6699,9.86227,10.7602,10.8217,10.6147,9.03807,9.30604,10.367,8.44095,9.35224,9.87013,10.1103,9.92393,10.5331,9.90285,9.19843,9.34464,9.66085,9.82121,10.0697,10.6685,9.37163,9.10607,10.0789,9.53205,10.3364,9.94297,9.02936,9.58759,9.8961,9.28209,10.4154,9.60938,11.5142,9.75125,9.87402,10.3744,10.1105,9.64408,9.95159,9.4402,9.07923,9.86838,9.56933,9.75788,9.50276,8.89596,9.15018,9.89729,9.55943,10.5988,9.2602,10.5823,10.3442,9.7543,9.77092,11.2251,10.6662,10.814,10.4695,9.57281,9.8829,9.46542,8.68233
GOLGB1,8.85644,9.38947,8.85254,8.12967,8.08152,9.71844,10.0463,8.82673,8.49928,8.55914,9.67771,8.36557,7.73036,9.04921,8.86195,9.68426,9.04415,9.9248,8.91691,8.79268,9.25884,8.65395,8.33302,8.92615,9.07438,8.13324,8.90715,10.1081,9.43213,10.1881,10.5264,9.23305,8.63619,8.75568,8.51409,8.4169,9.12322,8.72393,7.77532,8.98086,9.90287,9.2301,9.14444,8.99878,8.84209,8.74646,9.22999,9.47723,9.48932,9.52793,9.9567,8.97828,9.37935,9.37269,8.5882,9.53302,8.82393,9.81828,9.12104,8.677,8.19584,8.58414,10.0124,8.12479,9.3502,10.6626,9.82136,9.25186,9.00262,8.74474,8.8396,7.89286,9.05389,8.59584,9.00303,9.02154,8.99624,9.33896,9.01425
GOLIM4,8.79832,9.36927,8.0916,8.04285,10.4105,9.04208,7.78921,7.8373,8.39554,9.41026,8.24414,9.73934,9.19922,8.38341,9.87562,8.94328,9.32085,8.45573,10.3256,8.74193,8.22968,8.65994,10.8968,9.4193,8.60073,8.50449,9.79766,8.91514,9.72681,8.64088,9.52979,8.27185,7.58054,8.64842,8.19276,7.74729,7.88573,9.03487,8.76886,9.20069,8.96255,9.58944,8.60499,9.28983,10.5072,8.5598,9.24543,8.5254,8.50605,7.35177,6.91285,9.23892,8.56861,8.94433,9.14289,7.94573,8.94491,9.3599,8.30523,8.14702,9.95204,8.39821,8.62399,8.85829,9.94446,8.29144,8.1637,7.50165,9.81385,9.37858,8.95192,8.71217,7.75046,9.05417,7.84518,8.7544,8.10653,9.25937,8.45662
GOLM1,9.4041,8.8587,8.34426,9.68696,8.56119,8.26206,7.80951,8.89102,7.53561,8.65598,8.69075,8.7118,9.66122,8.60259,8.76182,7.62679,8.21391,9.33184,7.73052,8.45332,9.39791,6.89699,10.3956,9.27022,8.38444,8.82,8.94933,5.00403,7.85766,7.68784,7.21212,8.78385,6.87642,8.73944,10.0038,9.30005,6.49294,10.0751,7.57096,7.33736,7.94611,7.20676,8.28926,8.29237,8.98784,8.7501,8.74436,9.45219,8.41027,7.94518,8.30251,8.63718,8.8084,9.87615,8.94474,8.13058,9.29737,9.3909,6.82686,8.42737,8.0787,8.2747,8.08014,7.88752,10.1373,9.08115,8.60971,7.75245,8.28648,7.29709,7.68322,8.82029,7.57509,9.79121,9.35073,8.9729,7.5326,7.33083,8.7305
GOLPH3,11.098,10.1129,10.399,10.84,10.2698,11.6202,10.5938,10.4237,10.4869,11.4576,11.209,9.93206,10.4546,11.2049,9.9868,10.3666,10.689,10.092,10.7716,10.5649,10.694,9.96425,9.83507,11.1189,10.1986,10.3916,9.94082,10.9384,10.6454,10.4933,10.9067,10.6283,10.5495,11.1782,10.3465,10.3753,10.1155,10.3761,10.0318,9.64924,10.0715,10.1665,10.5061,10.2697,10.9449,10.5998,10.1998,9.36125,10.0987,10.426,10.4335,10.3879,11.2966,11.029,10.9537,10.9181,10.1325,10.879,11.2128,10.1185,10.3249,11.0387,9.93352,10.5091,11.1496,11.386,10.2734,9.87321,10.3958,10.4796,11.1497,10.4952,10.3326,10.2466,10.4727,10.8113,10.5549,9.81272,10.3645
GOLPH3L,9.22089,8.86494,9.83487,8.65254,9.40444,9.91803,9.5857,8.78201,8.65454,9.04207,9.71381,8.70252,8.59244,8.67121,8.87979,8.64714,9.27605,9.65512,9.15873,7.77267,9.25319,8.63213,8.57498,8.85741,9.05629,7.7122,9.77861,9.95405,8.37481,9.5192,9.45723,10.0851,8.75596,9.07509,8.12206,8.39104,9.79694,8.81166,9.63996,9.27284,9.08085,9.61904,8.12182,8.58382,8.55622,9.0037,8.11925,8.69821,8.79818,10.5312,8.52691,8.66898,9.67379,8.69804,8.35567,8.87634,8.15042,8.71094,8.84601,8.53229,8.78487,8.77166,9.73758,8.49528,8.78489,9.33942,9.00964,10.7224,9.19594,9.3549,9.22532,8.47244,9.36039,8.88014,8.82856,8.43697,8.99518,8.39156,8.84085
GOLT1A,3.82465,2.5056,4.21716,2.2652,2.27152,6.30068,2.27544,2.24934,2.37161,2.2074,4.39773,1.96369,5.09606,3.94262,4.02285,3.19952,2.79371,2.1754,2.17604,2.22137,2.33431,2.32371,4.0074,2.31304,2.00803,2.2716,3.8743,1.98312,2.00085,2.34166,2.59749,3.5392,2.14658,2.17656,2.49628,2.16671,2.17812,2.1659,2.11001,2.21045,6.38105,5.66196,2.23476,3.53786,3.55486,2.01859,2.326,4.59479,2.21649,2.20275,2.19423,2.19097,2.19672,2.26565,2.05326,3.69472,2.16567,2.18931,2.28622,2.15969,3.25577,4.57298,2.15912,2.31743,3.35096,3.73161,2.21459,2.31887,2.32277,2.21552,2.15981,2.10239,3.37439,2.39593,2.23068,1.9873,2.10249,2.24164,2.80645
GOLT1B,7.89856,10.2111,8.37675,9.10285,9.78792,9.07165,9.73291,8.79617,7.79884,9.98251,9.18609,9.45133,9.76294,9.44234,9.69583,8.86153,9.60965,8.5067,8.7356,9.69105,9.78657,9.08942,10.397,11.2113,10.1833,8.53843,10.012,9.5455,9.33751,10.4189,9.78553,10.0324,10.4467,9.99321,9.7842,9.40894,9.46309,9.23918,10.6062,10.3111,9.97292,9.29828,8.97745,9.32444,9.7058,9.12338,10.2949,9.20123,8.55727,10.3576,9.48522,9.37211,9.91897,9.26607,9.52823,9.18052,9.43008,10.7095,9.27437,8.22722,10.5058,9.25241,9.57044,9.07888,9.94821,8.37734,9.96975,8.95824,10.2782,9.24539,9.28341,8.66282,10.4884,9.35656,8.90266,9.41546,8.23887,9.47211,8.38254
GON4L,6.95966,6.6857,6.96124,7.0199,8.88772,8.54862,7.10903,6.31272,6.77661,7.63348,6.64178,7.02295,6.3916,6.47719,6.45901,7.32328,8.06533,6.78348,7.69854,6.56994,7.29134,6.72608,7.05133,7.86342,6.98209,7.56555,7.32279,7.48963,7.13612,7.28092,7.74254,7.53327,7.58809,7.49677,6.95762,7.26544,7.41407,6.95508,6.76806,7.73263,8.29113,7.75019,7.60452,7.66314,7.24132,7.24081,7.11133,7.7231,6.49755,8.06527,6.82515,7.88805,7.3573,7.77507,7.00025,7.78686,7.46012,7.65914,6.89015,7.04944,6.44408,7.66631,8.1529,7.03144,8.90602,7.00953,7.54699,7.3286,7.33989,7.78269,7.72719,6.92428,7.24741,8.00399,6.62139,7.391,7.40867,7.6629,7.46019
GON7,9.2138,8.04859,8.44565,8.41198,8.1197,8.77535,10.0634,9.50474,8.47349,8.04603,9.0978,8.31897,8.59555,9.5,8.63356,8.21446,8.82048,8.95174,7.54484,6.34802,8.75749,9.78982,9.0256,7.48343,8.56596,7.78943,9.91681,7.84207,8.48372,8.80872,8.70208,8.08887,9.75329,9.20184,7.74237,9.63353,8.5992,9.69282,9.00766,9.97589,8.0702,8.74653,8.95954,9.41971,8.57392,9.27412,9.45678,7.82069,7.48044,8.97279,9.18247,9.31748,8.28657,10.0494,8.74328,8.5215,8.51387,10.0171,9.4418,8.12546,9.91427,7.79785,8.26531,9.55658,8.49693,8.31974,8.31727,8.40806,8.5012,8.52194,8.85951,8.29949,9.17539,7.66447,11.2481,7.98641,9.79783,9.0861,9.21574
GOPC,8.78595,7.66892,7.95932,9.11856,9.06594,7.91182,7.85728,8.35219,7.77979,8.87288,7.54457,8.2093,8.25173,8.32792,9.89937,8.76812,8.4604,8.71789,7.95423,8.26574,7.80044,7.14991,10.6692,8.75029,8.00263,8.14009,7.89374,7.89445,8.5267,8.52515,8.73768,8.0731,7.49001,8.65499,8.00001,6.86112,7.91583,9.1868,8.27014,8.07203,8.99924,8.99568,9.00382,8.68753,7.89673,8.21168,8.98379,8.98047,9.29183,7.56371,8.11233,7.43037,9.24917,7.08463,8.65398,8.62383,10.1288,7.58173,8.32145,6.84683,8.50035,8.35375,7.97027,8.9345,8.18036,8.19469,8.42374,7.5478,9.01158,9.50592,8.33851,8.23228,8.05284,7.96765,8.88285,8.8754,8.40663,9.03085,8.37417
GORAB,6.68758,7.49,6.55755,7.71513,8.20387,7.92468,7.86658,6.84188,7.04608,7.88128,6.92601,7.11482,7.07215,7.10081,8.00646,7.10615,8.22987,7.9871,7.70259,7.16294,8.07578,7.23589,6.88327,8.6532,8.18738,6.83536,7.92304,8.29817,7.53221,7.52457,8.10306,8.70537,6.99685,7.35866,6.63325,6.97001,7.93074,7.81765,8.13777,7.89187,8.24093,8.43799,7.51141,7.27019,6.52392,7.48294,8.27683,7.66588,7.28704,8.246,7.03612,7.41362,8.81797,7.87406,6.98438,7.35336,7.08765,7.59161,6.46804,7.21239,7.1554,7.5808,7.35054,7.04814,8.07722,7.28702,7.86402,6.82397,8.38305,8.48039,6.87299,7.54706,8.39815,7.93742,7.34233,7.07505,7.48059,7.07865,7.51141
GORASP1,7.83495,7.97409,6.84917,7.14003,6.6116,8.26337,6.94373,7.4608,7.02842,6.92769,7.62365,7.02368,7.04889,7.06732,6.71761,5.99487,6.7319,6.97437,5.29653,6.9529,6.39852,6.66823,7.37633,5.82324,6.72554,6.81772,7.61903,6.65031,6.42001,8.50246,6.8158,7.27266,6.61236,7.40975,6.36234,6.23923,7.48701,7.92333,7.38311,5.58712,5.85717,7.13331,6.55296,7.45279,6.47068,7.52413,6.27939,6.83744,6.21949,6.64427,7.40934,7.46035,7.75921,5.79256,7.01347,7.42677,7.45276,7.10721,7.13299,7.26312,6.29198,6.95182,6.62364,7.09993,6.46492,7.21537,6.76413,7.08439,6.82617,5.94832,7.37001,7.41106,6.90645,6.24906,7.16244,7.62513,7.29052,7.32562,7.83138
GORASP2,10.5555,10.7862,10.7027,10.3895,10.422,11.509,10.335,10.7318,10.172,10.2619,11.2508,10.7065,10.055,9.95555,10.0026,9.4807,10.0545,10.0765,9.88123,10.4663,10.672,10.0869,10.3582,10.0701,10.8215,10.0642,10.3558,10.1512,9.69622,10.1085,11.0745,10.1396,10.2731,10.4233,9.83989,10.1374,10.6978,10.2003,10.2902,11.2893,11.1726,10.2192,10.4645,10.4477,10.1558,10.1189,10.4927,9.85536,10.202,10.9723,10.7311,10.4941,9.9041,9.73837,10.235,10.6259,10.4875,10.3357,10.0027,10.601,9.95992,10.4697,9.73917,10.1265,10.5753,10.3441,9.69612,10.6278,10.4782,10.4729,10.315,9.95797,10.2737,10.0342,9.7295,10.5792,10.4016,10.3669,10.0974
GOSR1,8.68669,9.64667,10.433,9.44699,8.77281,9.01749,9.71436,9.55167,8.80165,8.80612,9.19176,9.10637,9.25109,9.5038,9.81637,10.1062,9.41955,10.041,9.40693,8.87104,8.95658,8.96541,9.09408,9.39398,9.09092,9.31452,8.95793,9.87204,9.541,9.60513,9.86397,9.83378,8.6691,9.40989,10.16,9.09004,9.79512,9.95366,8.9133,9.79949,9.26596,9.12272,9.10236,9.50007,10.0346,9.14162,9.26287,9.88591,9.79467,9.77139,9.30801,8.72248,9.46045,10.6525,9.17362,9.27168,9.79512,9.74706,9.07317,9.50337,8.84322,9.301,9.30325,9.59971,10.7159,8.98713,9.59537,9.31095,9.28446,9.49108,9.87585,9.08924,7.81502,9.35069,9.71072,9.17598,9.30795,8.10245,8.95055
GOSR2,7.85704,6.75071,6.80941,7.14422,7.42538,7.24518,7.2678,7.24553,6.77011,6.82966,7.71118,7.58228,7.81173,7.33577,7.12858,7.88193,7.16158,7.41898,7.37568,6.80396,7.09841,6.54473,7.53155,8.02962,6.95743,7.74826,6.93095,7.66891,6.94206,7.80344,8.00514,7.32564,6.28232,7.21758,8.57878,7.14396,7.80477,7.31446,7.25408,6.8886,8.07792,7.01339,6.72936,6.96183,7.78448,6.40153,7.10879,7.37303,7.84944,7.55608,6.89695,6.81091,6.95813,8.12433,7.08665,8.18421,7.46274,7.45449,6.97376,6.93412,6.83131,6.89557,7.72846,7.48417,7.94192,6.28344,7.62201,6.96816,7.14488,6.88827,6.40845,6.96166,7.45377,7.06129,6.56607,6.97646,6.56929,6.7835,6.88085
GOT1,9.39563,7.98826,8.30102,8.28554,7.71457,8.32633,9.74365,8.35591,7.97289,7.85326,7.96085,8.13606,9.93015,8.57038,7.38732,7.81992,8.15645,7.84055,8.68873,7.04933,8.08824,9.30026,6.76686,6.94374,8.48034,8.70237,8.10686,8.00698,9.73068,7.65004,7.10373,8.81822,7.38188,7.51766,8.2418,7.58836,8.63684,7.47601,8.19974,7.3038,7.87631,8.31243,8.04338,9.03919,8.71761,7.62677,9.07146,7.37445,7.19549,8.19431,8.7488,7.034,7.1412,9.19457,7.39051,7.86289,7.44881,7.61486,6.79364,8.62039,9.22824,8.47785,8.08824,9.70663,6.7812,6.9039,8.52011,7.36522,7.26792,7.57742,7.96736,7.87328,8.04276,7.52173,7.61143,7.34725,8.78611,8.72585,7.62859
GOT1L1,2.56778,2.54298,2.4553,2.3708,2.47722,2.51087,2.52352,2.53557,2.90687,2.69117,2.55228,2.56068,2.46986,3.01683,2.60618,2.54988,2.4535,2.42545,2.53017,2.53778,2.65275,2.97113,2.58139,2.4586,2.53755,2.52739,2.53296,2.54919,2.5222,2.58954,2.5394,2.51648,2.60102,2.57139,2.49315,2.61848,2.69417,2.53112,2.72926,2.56625,2.46406,2.51534,2.55501,2.53063,2.58897,2.55421,2.61699,2.53252,2.59807,2.53357,2.502,2.62776,2.55353,2.67663,2.54493,2.5696,2.71495,2.57146,2.57121,2.52116,2.60703,2.66407,2.52346,2.60855,2.46391,2.53873,2.49914,2.55727,2.55673,2.64554,2.59788,2.68305,2.87708,2.97293,2.57915,2.52587,2.56428,2.72664,2.58027
GOT2,8.87849,8.80888,9.36445,8.57311,9.127,9.12561,8.96304,9.20456,9.31654,8.73457,9.08208,9.20588,9.03736,9.18789,8.79446,8.38382,8.11002,8.51376,8.68764,9.57593,8.30673,9.1732,8.90843,8.51448,8.6104,8.74922,8.37332,8.76163,8.67348,8.33937,8.44157,8.06945,7.70787,8.642,8.9449,8.98043,9.11329,9.06658,9.06297,8.11257,8.79765,8.60421,8.50286,7.79905,7.79628,9.68984,8.78927,8.51947,8.21516,8.7061,9.44585,8.01564,8.4386,9.22861,8.59511,7.99893,9.04168,8.43327,7.56178,9.43304,8.80269,9.88045,8.3918,8.47016,8.17359,8.44076,9.5795,8.33126,8.27398,8.42012,8.47939,8.5697,8.13572,9.40001,8.97714,7.51894,9.5394,9.11421,8.2609
GP1BA,2.50874,2.46405,2.51983,2.48698,2.36277,2.50925,2.36101,2.51226,2.35682,2.63141,2.50093,3.12797,2.48677,2.61675,2.49746,3.03088,2.49521,2.29674,2.58197,3.23072,2.75192,2.67554,2.77581,2.40181,2.50826,3.11876,2.61921,2.50783,2.44383,2.48172,2.46753,2.43401,2.5904,2.49661,2.59532,2.72646,2.56342,2.37492,2.37178,2.45292,2.38441,2.39527,2.46918,2.32967,3.0583,2.54242,2.85235,2.51186,2.43491,2.49449,2.37195,2.75925,2.21241,2.51582,2.88882,2.50832,2.57743,2.52368,2.47406,2.54603,2.81752,2.48945,2.75238,2.52354,2.36512,2.48518,2.46273,3.05491,2.82308,2.5179,2.5085,2.49737,3.49844,2.60728,2.49457,2.41054,2.54811,2.57072,2.47766
GP2,2.59747,2.58367,2.61864,2.5845,2.60751,2.62348,2.61992,2.59146,2.62511,2.62111,2.46259,2.5962,2.58046,2.61706,2.66142,2.6321,2.38788,2.42289,2.64834,2.65691,3.64568,2.98167,2.54908,2.63242,2.63881,2.6215,2.54966,2.63088,2.60976,2.61591,2.62837,2.64377,2.63825,2.62888,2.85042,2.65859,2.85469,2.637,2.68395,2.62354,2.58529,2.58676,2.63328,2.62136,2.65621,2.64403,2.65884,2.61583,2.59803,2.61496,2.58345,2.74855,2.61191,2.65036,2.69392,2.62514,2.58629,2.63307,2.57416,2.59623,2.62241,2.49236,2.59842,2.59935,2.63712,2.6402,2.59617,3.06949,2.64082,2.67969,2.63411,2.59362,2.67265,2.62027,2.65151,2.54144,2.60452,2.66134,2.60712
GP5,2.6653,2.60064,2.63955,2.66464,2.63467,2.61493,2.62068,2.72243,2.71853,2.83947,2.71091,2.65437,2.62174,2.70531,2.68542,2.72995,2.61713,2.7252,2.68876,2.75839,2.74423,2.72246,3.13856,2.60517,2.66216,2.90142,2.98066,2.69636,2.77614,2.72209,2.66796,2.80917,2.71923,2.64174,2.68329,2.785,2.65577,3.07613,2.79939,2.74306,2.72141,2.60594,2.67263,2.6785,2.77323,2.65957,2.64281,2.67046,2.68701,2.63316,2.6255,3.01272,2.6345,2.77541,2.70316,2.70153,2.77677,2.67044,2.80118,2.75524,2.60218,2.69924,2.64406,2.74891,2.59756,2.70148,2.6589,2.68589,2.68789,2.75049,2.70832,2.55792,2.76324,2.78252,2.69312,2.71961,2.68334,2.71738,2.6953
GP6,2.82176,2.76714,3.1698,2.60654,2.82604,2.81583,2.98325,2.82386,2.67945,2.80315,2.94497,2.82638,2.79431,3.44041,2.85948,5.18914,2.73357,2.89484,3.52519,3.15011,3.41958,3.0026,2.96139,2.80596,2.96664,3.12278,2.72272,2.90804,2.84657,2.99752,2.91631,2.87692,3.23939,2.88864,2.88376,2.97372,2.86262,3.77757,3.0428,3.69887,2.66328,3.82091,2.89822,2.85323,2.90479,2.89512,2.90721,3.1935,2.83737,3.25063,2.79613,3.46661,2.93637,3.50866,3.07832,3.7285,2.95186,2.90153,6.22653,3.43194,2.82469,2.83726,2.85215,5.83766,3.22057,2.86353,3.63198,3.52458,2.86108,4.19989,3.15851,2.91864,3.95122,3.14495,3.16353,2.88347,3.59324,3.20025,2.91816
GP9,1.73746,1.75185,1.73845,1.72528,1.70822,1.72826,1.73839,1.71733,1.73541,1.76394,1.72528,1.74442,1.71531,1.74696,1.81277,1.72862,1.76479,1.78001,1.76204,1.71535,1.74524,2.27849,1.70239,1.75429,1.8027,1.70884,1.70255,1.80519,1.75516,1.74051,1.74348,1.76568,1.75004,1.78474,1.68929,1.73107,1.68703,1.75067,1.78805,1.75351,1.76771,1.78386,1.75517,1.75016,1.79773,1.76035,1.80528,1.76769,1.75716,1.75101,1.75571,1.70785,1.75481,1.80984,1.80948,1.77847,1.72819,1.82434,1.73305,1.78974,1.79902,1.71077,1.75203,1.81649,1.76904,1.76841,1.74323,1.79464,1.77885,1.80069,1.77421,1.7857,1.79162,1.74525,1.79123,1.68634,1.75903,1.82404,1.76377
GPA33,1.97615,1.94469,1.94398,1.95078,1.94719,1.9684,2.03044,1.97405,1.96459,1.95118,1.9687,1.99162,1.96271,1.9441,1.91546,2.02019,1.98768,2.02364,1.95039,2.05903,2.01265,2.06161,2.16747,1.94173,1.93915,2.02278,2.14059,1.95583,1.94231,1.96434,1.95836,1.93697,1.98226,1.9442,2.06959,1.96359,1.98298,1.94726,2.01688,1.98005,1.93178,1.93828,1.94178,1.93355,1.94973,1.93722,1.95911,1.94741,2.00119,1.9199,1.95738,2.21258,1.96127,2.00324,2.02025,1.95545,1.98543,1.96,2.03512,2.064,1.91094,2.03926,1.92078,1.98523,1.96006,1.97781,1.94239,1.9815,1.94813,2.13001,1.94435,1.98912,1.98729,1.92608,1.95142,2.01555,1.93139,1.96198,1.951
GPAA1,9.38704,8.22226,8.62409,8.83559,7.79757,10.3136,9.96529,8.58934,9.27487,11.2515,8.96187,8.34894,9.22601,9.74099,8.36579,8.10851,9.09371,9.00296,8.97908,8.77092,9.17026,9.32453,8.09446,9.35138,9.59782,9.05571,8.23653,8.69396,8.96902,8.682,10.1149,9.32912,9.07719,9.47891,8.61168,8.97777,9.00868,9.08958,7.88805,9.0735,7.94335,9.25637,10.033,10.3134,8.29323,9.85299,8.59312,7.80877,8.2634,9.56805,9.43421,8.83347,9.45174,8.9513,9.75558,9.82579,8.76678,8.34484,8.35712,10.3999,9.79939,8.59162,9.45268,9.33512,8.64274,8.2767,9.34034,9.5281,9.0282,8.59374,8.53045,9.62023,9.82937,9.06603,8.2765,9.99349,7.31292,9.68699,8.79669
