probe	symbol
139707	RAP1A
139725	NRXN3
139736	RGL2
139737	AS3MT
139741	PARVB
139743	C1orf43
139755	KCTD1
139782	PRSS21
139787	TFDP1
139791	RNASE6
139799	MAP2K1
139804	TRAT1
139818	YIF1A
139819	RAB25
139821	GCC1
139826	RMDN2
139830	ERV3-1
139841	HOMEZ
139844	LXN
139850	FABP2
139854	PBLD
139859	C1orf174
139868	IL36B
139869	KBTBD7
139874	HBEGF
139875	SYMPK
139877	B4GALNT2
139881	HIST2H2AA3
139888	SPACA5
139889	CCDC54
139900	F13B
139901	MORC4
139922	CALCB
139923	SYNE1
139930	AMBRA1
139945	TRIML1
139967	ZFYVE19
139972	HIST1H3E
139973	GAPDHS
139980	STRIP2
139986	MBNL3
139999	MEA1
140007	HECTD3
140015	FRMD3
140040	PLD6
140044	TRIM44
140054	SRPX2
140076	ACOT8
140087	PI4K2A
140100	RSPRY1
140114	SLC22A17
140124	EEF1G
140129	ARHGAP32
140136	PLEKHG5
140187	NOCT
140197	SLC25A45
140209	TMEM234
140210	ZBED3
140215	WBP11
140226	VASP
140228	C11orf16
140235	RGS12
140242	HKR1
140250	RHPN1
140257	NFIC
140258	FCN3
140272	C19orf33
140284	VTCN1
140314	TTC3
140316	RAN
140323	OR8B12
140324	COX8C
140341	PANK3
140350	SMG9
140355	OTOP3
140363	SYNPR
140364	FSTL1
140373	SLC10A7
140378	KCNG3
140397	ZFP2
140401	IL17B
140410	SPPL2B
140411	HSPB3
140413	PHYKPL
140425	GPER1
140429	CAV2
140439	POP7
140440	SPINK2
140443	RTN4RL1
140445	FOXK2
140473	SPRTN
140486	ITLN2
140492	ADAM7
140495	PRLR
140496	ARL4A
140507	SNX32
140541	ART5
140544	CPVL
140559	HBE1
140566	ABCA2
140569	CETP
140593	GRSF1
140597	ENSA
140613	ARID5A
140616	DUSP23
140620	JAML
140625	DPEP1
140632	MEF2D
140649	GAA
140651	KCNA7
140661	BHMT
140664	SUV39H1
140702	RIPK3
140708	ACAT1
140721	SP100
140724	RXFP1
140727	USP48
140734	LEAP2
140760	FCHO1
140765	MORN1
140780	OPN3
140785	KISS1R
140786	CHST7
140793	COL10A1
140797	ERP29
140819	TAOK2
140842	SHROOM4
140845	EOGT
140876	CNNM1
140879	PLGRKT
140884	ZNF213
140897	SNX21
140900	PRAM1
140906	HIPK2
140913	MRPS30
140920	CCDC65
140943	HTR6
140953	DDC
140961	TM4SF5
140962	CRYZL1
140969	AMIGO3
140974	CYB561D2
140979	PLS1
140981	FSCN3
140988	SLC25A22
140995	ZNF263
140996	HOOK3
141001	TRAPPC3
141002	NPAS1
141003	GPR88
141012	COL18A1
141019	LBX1
141023	SMYD2
141029	EIF4B
141034	SMPX
141044	KIAA1456
141049	WDR75
141053	MAGED4B
141059	SPSB4
141060	KLHL10
141062	ADGRD1
141065	CCDC15
141071	TJAP1
141080	POLDIP3
141093	DPP7
141108	GSE1
141122	KYAT1
141131	PRB4
141136	ARHGEF2
141143	GALE
141151	MMP3
141154	SPTB
141167	HMCES
141176	PERP
141183	TCEB1
141188	VPS13B
141190	HOXB13
141194	RABGAP1L
141197	LOC100128885
141201	XXYLT1
141204	SNAI1
141227	CXorf40A
141235	DNAAF5
141237	PPP2R1B
141241	SI
141243	FAM71D
141257	TRIM45
141263	TLE2
141279	WNT6
141280	ATXN2
141298	SEC31A
141301	MED14
141302	SAG
141313	FANCB
141331	GPA33
141333	CHI3L1
141341	STK4
141342	ST13
141381	FAIM2
141383	YAF2
141391	CABYR
141393	CREM
141394	ICOS
141406	CXCR5
141421	PCDHB1
141422	EDF1
141428	AGO4
141429	PRKRIP1
141444	ZNF155
141446	PCDHB11
141447	RPS9
141449	DENND2D
141457	MSH4
141460	CAPN3
141471	EDA
141493	SPAG8
141498	GLIS1
141516	ABCC8
141523	OCM2
141533	TRIM38
141539	OR12D2
141544	METTL22
141545	SLC2A14
141557	NFIB
141563	BARHL2
141572	ZP3
141574	CMTM3
141575	LOXL4
141586	KCNT2
141589	IRF8
141592	ASTN1
141595	TREML2
141609	TMSB4X
141616	ASB3
141635	SOSTDC1
141639	KRT16
141649	ARMC9
141661	MROH8
141668	WISP2
141676	VPS37B
141679	TUBG2
141684	WDR13
141686	C1orf106
141688	ADAMTS16
141689	CCND1
141701	RETN
141706	CYSRT1
141711	KLF8
141720	VCP
141734	CHD3
141737	CARMIL1
141743	ADCK1
141760	C1orf50
141761	SQRDL
141774	PPEF2
141777	SLC16A5
141780	IFT122
141796	APOA5
141803	RPS5
141815	RPL24
141824	MCUB
141826	ZNF710
141828	KAT7
141829	SGK3
141843	PSTPIP2
141844	THEG
141854	CA11
141858	FMN2
141862	PPIG
141868	BVES
141874	TMSB15A
141887	CFAP70
141890	WFDC8
141891	GALNT15
141898	FAM177A1
141900	DDIAS
141903	PCOLCE2
141908	ECI2
141912	FAM122A
141916	RAB37
141957	ZNF343
141960	SSNA1
141963	CACNA2D4
141969	JAM2
141970	UNC5D
141972	CGREF1
141978	RBBP7
141979	RGS3
141980	LYAR
141983	LIMA1
141984	HOXC10
141988	CREG1
141995	GSDMA
141999	IGLL1
142009	TESK1
142028	SLC9B1
142039	PARP6
142051	HSPB1
142053	RABGEF1
142065	CRLF2
142068	GH1
142072	CIPC
142089	TMOD4
142092	SLC14A2
142098	FAM172A
142100	RHOQ
142102	NDUFAF3
142105	DPH1
142113	CARD6
142116	CSRNP2
142119	TSPAN18
142122	PDZD2
142124	GOLGA3
142146	GAS1
142147	CYP4F22
142198	CACNG5
142200	UPK1A
142201	LRP1
142204	ZPBP2
142209	IRF1
142210	RIN1
142218	OR52L1
142225	DPYSL5
142230	PUSL1
142233	SLC6A8
142235	ENO2
142237	MMP12
142242	GPR45
142256	MAMLD1
142257	IL2RG
142262	CD79A
142266	PLAGL2
142268	PTCH2
142269	EIF1AX
142316	HSD11B1
142323	DDRGK1
142364	IRF3
142370	CD300LB
142376	MGAT3
142379	C12orf10
142397	BNC1
142416	SLC38A6
142421	SGF29
142433	FAM32A
142436	HMOX1
142438	POLDIP2
142444	SLAMF6
142447	MANBA
142455	GAL3ST3
142459	ROPN1
142463	ORM2
142470	NGEF
142471	DNAJC8
142473	MED22
142475	HSD17B10
142487	B4GALT1
142495	HOXA1
142499	AJUBA
142523	HAVCR1
142524	SP4
142525	ATP2A2
142526	ADH4
142534	WHSC1
142541	LIG4
142557	GALNT8
142559	CASKIN1
142562	TRIM31
142563	MAPK3
142580	CEP135
142587	SMARCD3
142594	LRRC40
142595	RAP2B
142603	SNAI2
142616	LAMTOR3
142626	TSNAX
142638	SIN3A
142644	SAT1
142657	GDI1
142663	DLG5
142665	MPP3
142678	RBM4
142688	PDCD2L
142695	MYOZ3
142705	ABCB6
142710	FAM186B
142716	CYP2W1
142719	SNCB
142722	TAC3
142723	TRIM48
142747	EIF3B
142748	MAT1A
142752	SIX3
142757	GALK1
142759	IRF7
142768	CADM4
142769	G6PD
142790	TGFB3
142791	CNTNAP1
142793	IGLV6-57
142800	KCNH5
142815	NDUFS7
142817	NICN1
142827	DUSP8
142828	PRPH
142840	NCDN
142863	EDC4
142874	RHOBTB2
142887	KRTAP4-2
142889	NPHP1
142890	TTN
142892	KIRREL
142901	DIAPH2
142902	SLX4
142906	NOTCH2
142909	PILRA
142916	MYO1E
142923	OR1L8
142934	RAB11FIP2
142936	HSBP1
142957	NRG2
142958	MAFG
142965	PTPN1
142986	PKMYT1
142993	MEIS3
143008	FXYD7
143012	BORCS8-MEF2B
143032	DGAT1
143036	ZNF408
143043	EVA1B
143047	CANT1
143052	ZNF423
143062	LINC00680
143065	HSPB6
143078	C9orf142
143083	CARHSP1
143089	FBXL16
143096	GCFC2
143100	VWA5A
143102	DUSP16
143103	RABGGTA
143109	NLE1
143111	GPT2
143113	SYK
143121	DRAP1
143127	SNRNP27
143128	OR52K2
143136	CALN1
143143	BTN3A1
143147	ADCYAP1
143151	NF2
143158	DROSHA
143169	MAP4K2
143174	OR52B6
143175	ZMIZ2
143181	ANKRD55
143205	FKBP4
143207	MRPS6
143208	DCTN4
143209	OR51A7
143216	MYOZ3
143228	MTMR6
143238	CSE1L
143239	IL32
143242	MRGBP
143243	PROM2
143246	NVL
143249	RBFOX1
143257	DDOST
143263	FAM138D
143270	CLUH
143271	IRX4
143273	MAL
143283	NEURL1
143286	LTC4S
143287	AQP8
143288	CSF3
143290	TMEM54
143296	PYGO1
143297	KCNE3
143298	MRPS12
143310	WBP1L
143319	PCSK1N
143322	CDC42EP5
143383	TAF10
143388	PLD3
143393	ZNF804A
143400	PNPLA1
143403	GEMIN5
143413	MTFR2
143414	TEKT4
143427	POU3F3
143436	PTPN18
143438	CCDC120
143439	PUS3
143443	GNG7
143449	SEMA3F
143454	PTHLH
143456	FOXP4
143457	MARCKSL1
143461	SLC39A3
143495	ZNF426
143499	CPA5
143501	ZNF397
143507	CPM
143517	ZNF800
143521	OR2AG1
143528	TUBB1
143529	ZNF431
143538	TPM3
143539	NAA30
143546	CHGA
143548	NEIL1
143553	PPP1R15A
143554	TTR
143556	HSF4
143558	IFNAR1
143560	MAP3K13
143563	CSNK2A2
143564	IZUMO1
143569	ASGR2
143589	ARHGDIB
143608	SH3GL2
143615	NRGN
143619	THEM6
143621	NIT1
143630	TBC1D20
143640	C5orf22
143642	BAZ2A
143643	DEFB4A
143651	UBE2C
143671	COX6B2
143688	FEZF2
143690	GADD45G
143717	TAPBP
143719	SPATA25
143730	PIP5K1A
143732	PPP1R1A
143739	PLK3
143740	PGF
143742	SF1
143748	IL9
143768	NECAB2
143783	EXD1
143788	TRIM13
143792	CDSN
143799	RERE
143817	LTBR
143827	RAB11FIP5
143828	MED22
143831	TNC
143852	PDCD6IP
143854	NUTF2
143857	KANK3
143862	SLC35B3
143873	RPS12
143874	PLA2G16
143887	DAB2IP
143895	CCNF
143899	RGMA
143920	IPO8
143933	TMCC3
143936	MFSD4A
143938	SLC13A2
143946	RRNAD1
143959	SYNGR1
143961	P2RY4
143968	NWD1
143978	CASK
143984	OR4D1
143989	EXO1
143991	ABL2
143996	CYTIP
143997	SCG5
143998	SFRP1
144001	BAX
144005	DUSP2
144014	RNF44
144023	RERGL
144028	CIDEC
144040	PCGF2
144041	INF2
144049	BTG1
144058	AURKAIP1
144084	CEP170
144110	SGCG
144113	FOSB
144116	IL1RAPL2
144117	COLGALT1
144128	HDGF
144134	FTHL17
144135	OAS2
144138	VIP
144148	PDCD4
144160	PAFAH2
144166	LSM10
144168	BNIP3L
144171	STXBP3
144172	CXCL9
144177	ZMAT2
144182	CST3
144197	SKI
144207	INSR
144212	SPATC1L
144215	BATF3
144218	PIGT
144221	TAF15
144229	GPR35
144230	CSNK1G2
144235	EHD1
144241	GNPTG
144244	DCAF7
144248	CRTAC1
144256	ATIC
144258	LYPD6
144261	TMEM211
144265	HIST1H2AL
144266	ACTR6
144268	LDLRAD3
144273	ATP2A1
144280	HSPB7
144302	SLC35G5
144309	RPL8
144327	NFYA
144329	GINS4
144333	PRM2
144335	ZNF593
144345	SALL4
144351	MARVELD1
144362	RXFP3
144371	KRT14
144373	ACSBG1
144379	FBXO18
144389	BLCAP
144392	RASL12
144399	PLA2G16
144404	SERPING1
144405	CEP131
144408	ZNHIT2
144419	ZNRF4
144438	MRGBP
144446	USP2
144451	CYP26C1
144454	HBZ
144477	COPRS
144487	SNRPD2
144495	ATG16L2
144497	APBA3
144499	TEPSIN
144503	MAPK8IP3
144528	CSMD2
144537	INO80
144542	TCF7L2
144547	CFL1
144551	CCDC171
144559	CMTR1
144561	RBM17
144565	TMEM158
144569	MT1F
144571	ZDHHC8
144577	C9orf24
144581	EEF1A2
144588	MFGE8
144595	GATB
144600	TFPI2
144601	DDAH1
144614	USF2
144618	DRD2
144621	MARS2
144634	GTPBP2
144645	ZNF521
144660	TSPAN4
144661	LRP3
144669	TMEM9B
144670	LRRC3
144688	MOSPD1
144694	CACNG1
144696	GAL3ST1
144711	MRPL27
144715	TTC1
144716	PDX1
144726	ATXN1
144730	FAM57A
144742	DIP2A
144765	MANF
144771	TMEM183A
144791	PGBD2
144802	KRTAP2-4
144812	LRRC47
144826	ZNF23
144829	TF
144833	COQ8A
144837	PDDC1
144845	BCL11B
144848	PAX3
144866	KCNK7
144872	FN3KRP
144873	TFAP2B
144878	FAM65C
144879	ATG12
144881	ZFPM1
144894	CTSW
144901	VASN
144903	SLC16A14
144908	ACO2
144919	VGLL4
144932	DNAI1
144935	UCP3
144937	ZBBX
144941	HOXA4
144959	SRR
144979	CDCA7L
144980	CLK4
144981	CAMK1D
144984	UBL5
144985	ETV2
144993	POLR2A
144994	FYB
144998	PSMA7
145013	ARFRP1
145018	SHE
145023	ULK4P3
145025	EDARADD
145041	GBP1
145042	MCRIP1
145045	PREX1
145049	BAIAP2L1
145053	FBXO40
145056	MACROD2
145059	KCNB2
145066	MOB3B
145069	BIRC2
145078	STARD8
145091	SPDYA
145093	RAP1B
145100	CACNG2
145107	ADAMTS6
145132	PPP1CC
145146	PIK3R5
145150	MESDC1
145155	CDC7
145157	AMMECR1
145160	ANKRD49
145164	DYNLL2
145171	GTPBP6
145190	MRPL32
145191	STMN3
145197	ADCY4
145203	NT5C3A
145205	TBC1D31
145214	C10orf53
145225	SLC30A7
145228	ITGA5
145230	VARS
145236	CRISP3
145241	HTR2A
145263	TSN
145266	IQCC
145269	SLC44A1
145275	GNPDA1
145287	ORC1
145294	IFNW1
145309	ZFYVE9
145312	CRBN
145319	ADAMTS2
145324	ZNF16
145326	ZNF786
145338	EHHADH
145340	SLC6A5
145349	NCF2
145353	PHYHIPL
145357	RPP40
145359	NEBL
145360	KCNJ6
145370	DIDO1
145376	PAK4
145379	TBC1D5
145387	METTL7B
145388	CELA3A
145412	CPSF6
145415	CALML6
145429	MRPL46
145438	SSH3
145447	EPHB4
145458	ANXA9
145481	RNF10
145483	PTGER1
145487	GPAM
145499	ETNK2
145500	CFAP43
145509	KRTAP3-2
145520	RAB11A
145525	GPR87
145548	TMEM106C
145550	S100A11
145553	CBR3
145554	GALT
145556	TAP2
145559	ERCC8
145581	ALG3
145583	GYPC
145587	ACTL6A
145597	NPLOC4
145606	MBD6
145611	LUZP1
145623	BPI
145624	RSPH1
145632	GCLM
145655	ZNF654
145660	FAM192A
145670	BEND7
145675	KRT5
145677	SOAT2
145682	CDH15
145693	DIO3
145696	DCLRE1A
145705	ZDHHC23
145714	SNX22
145721	PARVA
145738	TFAP4
145751	ARHGAP9
145753	PPAN
145754	IL27RA
145760	PRKAR2A
145761	KANSL2
145763	TMEM143
145778	RAB14
145784	MS4A7
145796	ZNF320
145797	C19orf24
145807	MED26
145818	TOMM40
145823	TRPV4
145829	ERMAP
145831	ESPNL
145835	NUDT16L1
145851	BTAF1
145856	KCNK13
145859	PLA2G1B
145867	ZNF592
145871	CCND3
145872	MED13L
145879	C7orf34
145891	HIPK4
145893	UBE3B
145910	IL1RAPL2
145914	NUDT12
145918	C11orf80
145919	MMP7
145920	RPL41
145923	SLURP1
145935	FAM83E
145937	FAM174B
145940	ASMT
145947	ADCK2
145949	NFAT5
145956	GLYATL1
145959	ST6GAL1
145980	GRAMD3
145983	TACC1
145987	CCDC178
145990	TGFB1I1
145991	ZNF3
146003	GLYCTK
146012	C6orf62
146019	PAM
146037	FDCSP
146055	PPP2R5B
146058	MMP2
146065	PSD3
146066	NMRK1
146073	ZMPSTE24
146076	FLVCR1
146084	EXOSC6
146098	PTTG1IP
146101	G3BP1
146110	PSMA1
146111	PACSIN1
146112	ABCD2
146114	LNX2
146115	LNPEP
146130	TINF2
146137	CDR2L
146180	L3HYPDH
146183	FAM46D
146218	OR1G1
146224	OR6N1
146229	VPS45
146234	EHMT2
146237	OSCP1
146250	FABP3
146264	INPPL1
146270	AGAP3
146289	DDX3X
146299	SIRT5
146302	P2RX5
146305	DENND6B
146311	IFITM2
146323	SECTM1
146324	SPANXC
146329	WASF2
146330	RNPS1
146331	RPP21
146332	BRD4
146341	FXYD2
146364	SLC14A2
146370	NPPC
146373	NLGN4X
146376	MT3
146400	ENTPD5
146430	TMED5
146435	HSPBP1
146438	PATJ
146446	CASP6
146451	PROKR1
146467	SOS1
146472	NUP107
146475	DEGS1
146482	SH2B2
146508	SMYD5
146510	BAX
146512	PARP4
146514	PDLIM2
146521	DOK7
146527	ENDOG
146532	BATF
146533	YPEL2
146543	ROBO4
146548	SMARCB1
146550	SRMS
146556	KRBA1
146560	SURF1
146568	VAX2
146578	CAMTA2
146580	NKX2-5
146582	NSUN2
146586	TSC22D3
146593	ACADVL
146597	EMC2
146598	PODNL1
146599	MED15
146625	FEV
146650	SCRN3
146652	ATP2C2
146656	PUM1
146661	ADD1
146663	KANK1
146666	SAA2
146701	CDH16
146706	OXR1
146709	UBA6
146711	TMEM8A
146721	ISY1
146722	GUCA2A
146727	GPR176
146745	PATE1
146753	ARL14EP
146754	SCLT1
146756	MANEAL
146768	EDC3
146772	ENPP2
146773	USP29
146795	KRT35
146796	SCRIB
146810	FAM222A
146818	PCSK7
146832	OLIG2
146841	KBTBD4
146843	GSTM3
146885	POMT2
146890	NTN5
146893	GPD1L
146894	RIT1
146897	PRKCDBP
146904	LDLRAP1
146906	ADH1B
146916	F3
146920	POGZ
146922	CASP1
146938	TP53INP1
146947	CERCAM
146949	C11orf87
146959	ACSS3
146963	LONRF3
146973	DBNDD2
146990	SLC2A1
146996	HAPLN3
147040	TCF19
147046	NARS
147050	MOB1B
147056	MYBPC2
147058	KCNIP4
147061	HS3ST4
147065	NUDT1
147073	ZNF562
147075	MSLN
147078	LARGE1
147079	TCIRG1
147091	OR52N2
147102	HS3ST3B1
147105	CAPN13
147106	PDRG1
147107	KERA
147109	NOL7
147111	FBN1
147112	GPS2
147118	RALGPS2
147121	LOR
147124	VGLL1
147125	ATP5S
147130	NAV1
147135	CENPU
147139	MCL1
147143	RAPGEF5
147144	CHPF2
147148	LRTM1
147154	CFAP45
147178	DOPEY1
147186	USH1G
147222	C12orf40
147224	VSIG1
147250	TRADD
147263	NECTIN4
147271	SLCO1B7
147272	HTR1D
147273	RAB1B
147278	LRIT1
147282	PNP
147289	POLR3F
147290	MET
147293	LPAR2
147295	SUMF1
147296	TMEM263
147300	CSNK1G3
147307	PLEKHO2
147309	COL22A1
147312	ZBTB41
147314	EIF3L
147316	POU2F3
147327	TNFRSF25
147339	SHQ1
147343	OR51I2
147346	DEFA3
147353	EGR1
147355	SOX13
147379	TTF2
147381	AOC2
147395	TSPOAP1
147399	CLEC4D
147403	ZNF583
147420	COPG1
147423	TAS2R1
147436	MAP2
147437	SYNGR3
147448	CEBPA
147451	MST1R
147458	TAT
147463	CYBA
147486	ZNF34
147491	PIGS
147492	NCOA2
147495	ST3GAL5
147505	DYRK4
147521	TPI1
147522	TBXA2R
147524	SCN11A
147526	RBM24
147532	GOLGA7
147539	PPARGC1A
147546	TEC
147548	PPIA
147557	APOL4
147560	SCYL2
147567	GLCE
147573	B4GALT5
147578	CLIC2
147584	NTNG2
147592	CCDC50
147595	ZNF614
147604	POLD3
147610	ZNF696
147612	EXOC6
147628	ESR1
147632	FBXL20
147634	AKAP9
147646	IGF2BP2
147679	NPC1L1
147692	ATG4C
147693	RPL23
147703	NOS1
147704	GALNTL5
147708	HCRTR2
147729	GKAP1
147730	RBM19
147731	ABLIM2
147739	DGKB
147749	CRP
147764	OGG1
147767	VARS2
147770	PGLYRP4
147772	HAPLN4
147778	RBMXL1
147793	IL20
147806	NUF2
147822	LATS2
147826	FGF9
147845	OTOF
147846	ANKRD2
147853	PACRG
147879	HNF4A
147885	HLA-DRB3
147888	CDH7
147893	REPS1
147906	ARX
147912	RCAN3
147917	LSMEM2
147920	CPEB1
147923	MYDGF
147928	GDPD5
147930	MKNK2
147933	GLIS2
147936	SLC7A1
147942	S1PR4
147950	KCNQ2
147956	CRYGN
147960	NAE1
147962	LACE1
147966	SHPRH
147967	PIK3C2G
147976	TMPRSS3
147978	FAM84B
148010	DNAJC3
148027	EMC8
148029	NSDHL
148034	PROP1
148045	SEPT12
148049	CACFD1
148051	PELI2
148053	ADI1
148054	PHLDA1
148058	RECQL
148065	GLRX
148072	GPN2
148103	ACTL6B
148113	GART
148114	TRIT1
148116	PLXNA3
148128	CD7
148133	GPR68
148139	RPS17
148144	TM7SF2
148146	DEF8
148149	STK11
148151	BBS5
148152	SOX1
148153	DUSP4
148161	DNAJB3
148163	PPP1R16A
148166	CDCA2
148167	SLC1A3
148171	POLR2G
148186	STMN3
148221	MAGOH
148222	RPL41
148227	WDR45B
148230	RMND1
148241	METTL5
148242	HSPA1B
148249	FGA
148252	TFAP2A
148258	CPT1A
148260	TLE6
148266	TMEM266
148271	GABRA5
148282	GREM1
148299	WDR25
148303	DHX30
148308	PLA2G12B
148325	SLC7A9
148352	ZCCHC6
148356	SH3RF1
148362	OGN
148364	GPRC5B
148374	MAP1LC3C
148379	ZAP70
148396	TAF1D
148417	ADAM33
148419	MYBPC3
148428	EFNA3
148430	DENND6B
148434	FZD9
148435	F2RL1
148473	PTPN22
148494	ADRA2C
148500	BRD8
148503	NAB2
148511	SFN
148513	PRELP
148526	TMPRSS9
148527	ESCO1
148541	RAB3C
148547	TBC1D14
148562	PMS2
148565	NDUFB8
148571	FAM160A2
148590	C1QL2
148600	EGLN1
148604	TSC2
148609	POLE3
148619	ARHGEF10
148620	SLC44A4
148630	AGT
148634	PPCS
148637	MYO1C
148644	CHRNA1
148650	PLOD1
148672	SNRPA
148677	NKD2
148685	PSTPIP1
148686	ZNF787
148696	JUNB
148721	CWF19L1
148728	C6orf25
148730	REM1
148731	KIAA1324
148734	MESP1
148741	DNASE1L2
148743	C1QTNF4
148761	NKX3-2
148762	CPNE7
148768	TRAF3
148769	VAT1
148770	MGLL
148771	RENBP
148791	TOB2
148792	GABBR2
148804	SOX21
148806	SRCAP
148824	MOGAT3
148827	FGF22
148829	SHOX
148843	ULBP3
148844	DYM
148862	BHLHE23
148877	HIST4H4
148882	TRRAP
148901	SNX20
148905	CD70
148916	TRIM35
148924	YPEL3
148927	PHAX
148928	PECR
148933	ABHD1
148940	HIST1H2BD
148943	GAMT
148949	CCDC187
148952	HAUS1
148957	OSBP2
148963	NR0B1
148971	C1orf112
148980	OR2M5
148981	CPLX1
148983	GDF10
148987	GDF5
148997	GPX7
149010	NME3
149014	FLYWCH1
149020	MTNR1A
149049	FBLN1
149051	NKX6-1
149059	SCGB1D4
149065	FAM86C1
149070	UTF1
149073	C17orf50
149090	ERICH1
149095	KRTAP8-1
149099	SVIL
149125	HSD17B7
149127	HOXD1
149130	HNRNPM
149133	SOD2
149134	LMNB2
149145	WDR34
149150	ANO7
149151	C1QTNF8
149158	RRAD
149181	CCDC94
149192	CXCL1
149211	PC
149212	LSM6
149216	DAO
149230	NOTCH3
149248	HAGH
149250	ZNF671
149251	SLC6A2
149252	IKZF3
149253	RASSF9
149260	PLA2G6
149270	KDM4D
149282	PLBD1
149300	KAZN
149301	LCA5L
149303	CCDC8
149331	IL27
149339	CUEDC1
149340	PKN1
149342	DHX29
149347	PDIK1L
149351	AMIGO1
149353	DEPDC5
149354	SUN5
149386	C7orf50
149389	ABAT
149391	NHLH2
149395	UBE2L6
149399	PACRGL
149402	FCF1
149404	KLHL12
149414	RPLP0
149416	ZFP64
149419	OCLM
149425	FAM58A
149429	SFMBT1
149431	FOXJ3
149434	STXBP1
149435	PHYHIP
149438	BIN1
149439	ST8SIA5
149440	CADM3
149461	RACK1
149469	OPN4
149473	FAM50A
149486	GRIN1
149494	EXOC3L1
149497	ATG101
149504	NSL1
149508	DNAH7
149512	OR6B3
149525	TRAPPC10
149542	DVL1
149553	PPP1R9B
149581	SLC22A1
149582	VPS13C
149591	RHOB
149612	HIST1H1E
149623	FAM83C
149642	NCL
149653	KIFC3
149672	NOL3
149674	ANO7
149705	NMRAL1
149707	SLC19A1
149716	DGKZ
149721	CCDC90B
149730	C1QTNF2
149738	CASZ1
149740	PYGO2
149750	PVR
149755	ST6GALNAC6
149758	SSBP4
149759	NAPSA
149764	EGLN2
149768	FAM187B
149780	DUS1L
149785	CRB3
149793	TPST2
149805	FRZB
149808	LST1
149811	MRPL49
149817	SLC1A7
149818	CACNG8
149825	LEF1
149826	METTL3
149827	TGOLN2
149837	MYBBP1A
149852	AKT1
149856	FOXN4
149869	C1QTNF7
149874	ADAMTS6
149878	HAPLN2
149880	TPMT
149882	KRT37
149912	CUTA
149917	OAS1
149921	RBP1
149923	HYDIN
149932	PPM1F
149934	TRMT2A
149943	REV1
149944	MRM1
149945	UCP3
149974	WRNIP1
149984	ZBED1
149986	UAP1L1
149988	POMC
149994	LAMA2
149997	NXF3
149998	MKL2
149999	SLC44A5
150003	GBA
150009	SRP19
150010	ENTPD1
150022	SPATC1
150024	HDAC1
150029	FAM117A
150031	ITGAL
150036	GRK5
150037	LYZL6
150045	EP300
150052	GALNT1
150053	KIAA1161
150062	WHSC1
150074	CAMKK1
150078	INTS7
150079	POC1A
150087	QDPR
150090	GPX5
150094	YTHDF3
150104	FGF7
150106	STEAP1
150112	EHD1
150130	DLL1
150137	FABP4
150142	LY6G5C
150147	ABCG8
150159	CDKN2D
150161	RCE1
150170	SLC25A1
150174	NRN1L
150179	JDP2
150184	SPEF1
150191	PTPN9
150207	OPN1SW
150213	EARS2
150219	NRARP
150230	SCARF2
150233	PEX2
150241	NCK1
150245	VAV2
150246	ZNF446
150251	CLEC4F
150254	MSRB2
150259	SYT3
150264	SLC16A11
150292	CISD1
150299	NDUFB10
150301	SSC4D
150303	TMEM53
150305	LARGE2
150307	STRADA
150309	CDC123
150310	PHTF1
150318	KNDC1
150320	GPALPP1
150324	GNA15
150332	FLJ42627
150336	MDGA1
150353	IGFBP6
150358	MAFK
150360	MPDU1
150368	IFNLR1
150377	OR2B11
150381	C1QC
150385	WFDC6
150387	PYGL
150399	IL10RA
150410	COL17A1
150424	GLTP
150425	PSEN2
150432	UBALD1
150454	ARVCF
150457	WNT10A
150463	ZNF420
150470	AGT
150476	MYCBPAP
150486	NT5C3B
150489	SIRT4
150494	SYNE3
150497	CBFA2T3
150503	CLN3
150510	ILKAP
150516	TXNDC15
150521	CTBP1
150528	DLX4
150535	ENKUR
150545	ZNF28
150548	N4BP2L2
150554	SMYD3
150557	FAAH
150558	EDNRB
150564	LAMTOR1
150567	DAB2
150569	PLEKHA3
150576	NSF
150578	PKD2L1
150591	ALKBH5
150602	KRT77
150607	DNAJC11
150608	TMEM71
150611	HSD17B11
150616	WDR60
150620	SNAP29
150628	ATXN3
150647	PPARA
150652	ARTN
150667	MAGED1
150670	CD1C
150673	DTD1
150693	MPP4
150696	MPC2
150701	CASP5
150703	EPS8L3
150705	PRDM10
150727	LCE2B
150749	TRIB1
150758	B9D2
150761	ABHD11
150768	NUP133
150769	GYPE
150776	LUC7L2
150785	PRKACG
150789	PPP1R17
150790	S100A16
150810	LARP6
150811	PFDN1
150817	HN1L
150819	RPL7A
150820	OR7A5
150849	IFNA14
150855	ALDH8A1
150867	CCKBR
150872	SMARCAD1
150891	PLEKHO1
150893	SNX16
150896	TARDBP
150907	OR2B3
150919	SLC2A10
150921	POLD2
150924	LY86
150934	LYRM7
150942	CORO6
150955	FNTB
150962	CFAP61
150963	CFD
150965	POMGNT1
150981	ZC2HC1C
150996	NDUFA13
150999	OR8J1
151000	CEBPD
151002	UNC93B1
151005	CA9
151011	CRYBB1
151014	NUDT13
151027	CHI3L2
151033	STX10
151042	CHRNA10
151049	MLLT11
151050	OR14C36
151054	RPRD1A
151056	MFAP4
151060	STRIP1
151061	YIPF5
151062	MRPL42
151068	ZNF684
151071	ZFAT
151072	RPP30
151080	APH1A
151082	BCKDHA
151095	SLITRK3
151098	ARL2
151107	LRBA
151108	ASNS
